Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,target_income_group,Transaction_ID_Z-Score,Transaction_Amount_Z-Score,Transaction_Type_Bill Payment,Transaction_Type_Investment,Transaction_Type_Loan Payment,Transaction_Type_Purchase
2237,660,2023-04-04 04:00:00,3671.0,Purchase,High,-0.18269764637303182,0.8245315859494277,0.0,0.0,0.0,1.0
2238,177,2023-04-04 05:00:00,2970.0,Bill Payment,Medium,-0.18200511492566976,0.33690765036842774,1.0,0.0,0.0,0.0
2239,370,2023-04-04 06:00:00,1643.0,Loan Payment,Medium,-0.1813125834783077,-0.586169328969642,0.0,0.0,1.0,0.0
2240,547,2023-04-04 07:00:00,871.0,Loan Payment,Low,-0.1806200520309456,-1.123181708810629,0.0,0.0,1.0,0.0
2241,535,2023-04-04 08:00:00,4711.0,Purchase,High,-0.17992752058358355,1.5479679525745915,0.0,0.0,0.0,1.0
2242,106,2023-04-04 09:00:00,1023.0,Loan Payment,Medium,-0.17923498913622146,-1.0174487013807973,0.0,0.0,1.0,0.0
2243,97,2023-04-04 10:00:00,3309.0,Investment,High,-0.1785424576888594,0.5727200814125918,0.0,1.0,0.0,0.0
2244,230,2023-04-04 11:00:00,1516.0,Investment,Medium,-0.17784992624149734,-0.6745120391248303,0.0,1.0,0.0,0.0
2245,227,2023-04-04 12:00:00,3215.0,Purchase,High,-0.17715739479413525,0.5073325636599327,0.0,0.0,0.0,1.0
2246,371,2023-04-04 13:00:00,4813.0,Investment,High,-0.1764648633467732,1.6189203654551365,0.0,1.0,0.0,0.0
2247,100,2023-04-04 14:00:00,987.0,Purchase,Low,-0.1757723318994111,-1.042490729456284,0.0,0.0,0.0,1.0
2248,445,2023-04-04 15:00:00,3471.0,Investment,High,-0.17507980045204904,0.6854092077522808,0.0,1.0,0.0,0.0
2249,468,2023-04-04 16:00:00,1827.0,Purchase,Medium,-0.17438726900468698,-0.4581767410282669,0.0,0.0,0.0,1.0
2250,55,2023-04-04 17:00:00,3694.0,Purchase,High,-0.1736947375573249,0.8405306594420996,0.0,0.0,0.0,1.0
2251,195,2023-04-04 18:00:00,4068.0,Loan Payment,High,-0.17300220610996284,1.1006895066707643,0.0,0.0,1.0,0.0
2252,520,2023-04-04 19:00:00,2644.0,Loan Payment,Medium,-0.17230967466260078,0.11013817390707827,0.0,0.0,1.0,0.0
2253,424,2023-04-04 20:00:00,4911.0,Purchase,High,-0.1716171432152387,1.6870903307717384,0.0,0.0,0.0,1.0
2254,315,2023-04-04 21:00:00,4825.0,Loan Payment,High,-0.17092461176787663,1.6272677081469653,0.0,0.0,1.0,0.0
2255,128,2023-04-04 22:00:00,3676.0,Loan Payment,High,-0.17023208032051454,0.8280096454043563,0.0,0.0,1.0,0.0
2256,32,2023-04-04 23:00:00,958.0,Bill Payment,Low,-0.16953954887315248,-1.0626634742948702,1.0,0.0,0.0,0.0
2257,93,2023-04-05 00:00:00,483.0,Investment,Low,-0.16884701742579042,-1.393079122513094,0.0,1.0,0.0,0.0
2258,519,2023-04-05 01:00:00,577.0,Loan Payment,Low,-0.16815448597842833,-1.327691604760435,0.0,0.0,1.0,0.0
2259,258,2023-04-05 02:00:00,3442.0,Purchase,High,-0.16746195453106627,0.6652364629136944,0.0,0.0,0.0,1.0
2260,853,2023-04-05 03:00:00,4033.0,Bill Payment,High,-0.16676942308370418,1.0763430904862636,1.0,0.0,0.0,0.0
2261,902,2023-04-05 04:00:00,2268.0,Bill Payment,Medium,-0.16607689163634212,-0.15141189710355793,1.0,0.0,0.0,0.0
2262,220,2023-04-05 05:00:00,3154.0,Loan Payment,High,-0.16538436018898006,0.46490023830980287,0.0,0.0,1.0,0.0
2263,752,2023-04-05 06:00:00,4320.0,Purchase,High,-0.16469182874161797,1.2759837031991694,0.0,0.0,0.0,1.0
2264,106,2023-04-05 07:00:00,1992.0,Purchase,Medium,-0.1639992972942559,-0.34340077901562066,0.0,0.0,0.0,1.0
2265,548,2023-04-05 08:00:00,1106.0,Purchase,Medium,-0.16330676584689383,-0.9597129144289814,0.0,0.0,0.0,1.0
2266,416,2023-04-05 09:00:00,3580.0,Purchase,High,-0.16261423439953177,0.7612309038697258,0.0,0.0,0.0,1.0
2267,557,2023-04-05 10:00:00,3400.0,Purchase,High,-0.1619217029521697,0.6360207634922936,0.0,0.0,0.0,1.0
2268,810,2023-04-05 11:00:00,2682.0,Investment,Medium,-0.16122917150480762,0.13657142576453618,0.0,1.0,0.0,0.0
2269,309,2023-04-05 12:00:00,3656.0,Purchase,High,-0.16053664005744556,0.8140974075846417,0.0,0.0,0.0,1.0
2270,366,2023-04-05 13:00:00,2429.0,Purchase,Medium,-0.1598441086100835,-0.039418382654854665,0.0,0.0,0.0,1.0
2272,459,2023-04-05 15:00:00,3358.0,Loan Payment,High,-0.15845904571535935,0.6068050640708927,0.0,0.0,1.0,0.0
2273,599,2023-04-05 16:00:00,683.0,Bill Payment,Low,-0.15776651426799726,-1.2539567443159472,1.0,0.0,0.0,0.0
2274,370,2023-04-05 17:00:00,2812.0,Investment,Medium,-0.1570739828206352,0.22700097159268168,0.0,1.0,0.0,0.0
2275,331,2023-04-05 18:00:00,2379.0,Bill Payment,Medium,-0.15638145137327314,-0.0741989772041414,1.0,0.0,0.0,0.0
2276,689,2023-04-05 19:00:00,4540.0,Bill Payment,High,-0.15568891992591105,1.429018319216031,1.0,0.0,0.0,0.0
2277,642,2023-04-05 20:00:00,1076.0,Investment,Medium,-0.154996388478549,-0.9805812711585535,0.0,1.0,0.0,0.0
2278,707,2023-04-05 21:00:00,697.0,Purchase,Low,-0.1543038570311869,-1.2442181778421468,0.0,0.0,0.0,1.0
2279,11,2023-04-05 22:00:00,4993.0,Bill Payment,High,-0.15361132558382484,1.7441305058325687,1.0,0.0,0.0,0.0
2280,818,2023-04-05 23:00:00,78.0,Purchase,Low,-0.15291879413646278,-1.6748019383623167,0.0,0.0,0.0,1.0
2281,507,2023-04-06 00:00:00,2113.0,Loan Payment,Medium,-0.1522262626891007,-0.25923174020634676,0.0,0.0,1.0,0.0
2282,419,2023-04-06 01:00:00,429.0,Investment,Low,-0.15153373124173863,-1.4306421646263239,0.0,1.0,0.0,0.0
2283,122,2023-04-06 02:00:00,4008.0,Bill Payment,High,-0.15084119979437655,1.0589527932116203,1.0,0.0,0.0,0.0
2284,911,2023-04-06 03:00:00,2607.0,Purchase,Medium,-0.15014866834701449,0.08440053394060609,0.0,0.0,0.0,1.0
2285,235,2023-04-06 04:00:00,4348.0,Bill Payment,High,-0.14945613689965243,1.2954608361467699,1.0,0.0,0.0,0.0
2286,331,2023-04-06 05:00:00,2134.0,Loan Payment,Medium,-0.14876360545229034,-0.24462389049564637,0.0,0.0,1.0,0.0
2287,543,2023-04-06 06:00:00,3902.0,Loan Payment,High,-0.14807107400492828,0.9852179327671323,0.0,0.0,1.0,0.0
2288,348,2023-04-06 07:00:00,449.0,Bill Payment,Low,-0.14737854255756622,-1.4167299268066091,1.0,0.0,0.0,0.0
2289,958,2023-04-06 08:00:00,1296.0,Investment,Medium,-0.14668601111020413,-0.8275466551416919,0.0,1.0,0.0,0.0
2290,412,2023-04-06 09:00:00,1218.0,Loan Payment,Medium,-0.14599347966284207,-0.8818043826385792,0.0,0.0,1.0,0.0
2291,224,2023-04-06 10:00:00,1088.0,Purchase,Medium,-0.14530094821547998,-0.9722339284667247,0.0,0.0,0.0,1.0
2292,153,2023-04-06 11:00:00,2573.0,Loan Payment,Medium,-0.14460841676811792,0.06074972964709111,0.0,0.0,1.0,0.0
2293,212,2023-04-06 12:00:00,3633.0,Purchase,High,-0.14391588532075586,0.7980983340919697,0.0,0.0,0.0,1.0
2294,92,2023-04-06 13:00:00,1263.0,Bill Payment,Medium,-0.14322335387339377,-0.8505018475442212,1.0,0.0,0.0,0.0
2295,921,2023-04-06 14:00:00,3367.0,Purchase,High,-0.1425308224260317,0.6130655710897643,0.0,0.0,0.0,1.0
2296,331,2023-04-06 15:00:00,3219.0,Bill Payment,High,-0.14183829097866962,0.5101150112238756,1.0,0.0,0.0,0.0
2298,860,2023-04-06 17:00:00,624.0,Investment,Low,-0.1404532280839455,-1.2949978458841056,0.0,1.0,0.0,0.0
2299,641,2023-04-06 18:00:00,3088.0,Loan Payment,High,-0.13976069663658341,0.41898985350474444,0.0,0.0,1.0,0.0
2300,955,2023-04-06 19:00:00,2733.0,Loan Payment,Medium,-0.13906816518922135,0.17204763220480865,0.0,0.0,1.0,0.0
2301,709,2023-04-06 20:00:00,3500.0,Loan Payment,High,-0.13837563374185927,0.7055819525908671,0.0,0.0,1.0,0.0
2302,970,2023-04-06 21:00:00,3553.0,Loan Payment,High,-0.1376831022944972,0.742449382813111,0.0,0.0,1.0,0.0
2303,554,2023-04-06 22:00:00,4525.0,Investment,High,-0.13699057084713515,1.418584140851245,0.0,1.0,0.0,0.0
2304,878,2023-04-06 23:00:00,1910.0,Loan Payment,Medium,-0.13629803939977306,-0.4004409540764509,0.0,0.0,1.0,0.0
2305,930,2023-04-07 00:00:00,4381.0,Purchase,High,-0.135605507952411,1.3184160285492992,0.0,0.0,0.0,1.0
2306,228,2023-04-07 01:00:00,1722.0,Investment,Medium,-0.13491297650504894,-0.531215989581769,0.0,1.0,0.0,0.0
2307,194,2023-04-07 02:00:00,2339.0,Investment,Medium,-0.13422044505768685,-0.10202345284357077,0.0,1.0,0.0,0.0
2308,530,2023-04-07 03:00:00,3629.0,Purchase,High,-0.1335279136103248,0.7953158865280268,0.0,0.0,0.0,1.0
2309,845,2023-04-07 04:00:00,1204.0,Bill Payment,Medium,-0.1328353821629627,-0.8915429491123795,1.0,0.0,0.0,0.0
2310,243,2023-04-07 05:00:00,4916.0,Loan Payment,High,-0.13214285071560064,1.6905683902266673,0.0,0.0,1.0,0.0
2311,389,2023-04-07 06:00:00,1388.0,Investment,Medium,-0.13145031926823858,-0.7635503611710044,0.0,1.0,0.0,0.0
2312,276,2023-04-07 07:00:00,1322.0,Loan Payment,Medium,-0.1307577878208765,-0.8094607459760629,0.0,0.0,1.0,0.0
2313,450,2023-04-07 08:00:00,2925.0,Loan Payment,Medium,-0.13006525637351443,0.3056051152740697,0.0,0.0,1.0,0.0
2314,639,2023-04-07 09:00:00,759.0,Purchase,Low,-0.12937272492615234,-1.2010902406010313,0.0,0.0,0.0,1.0
2316,574,2023-04-07 11:00:00,4705.0,Purchase,High,-0.12798766203142822,1.5437942812286771,0.0,0.0,0.0,1.0
2317,478,2023-04-07 12:00:00,3992.0,Loan Payment,High,-0.12729513058406614,1.0478230029558484,0.0,0.0,1.0,0.0
2318,480,2023-04-07 13:00:00,4634.0,Investment,High,-0.12660259913670407,1.4944058369686901,0.0,1.0,0.0,0.0
2319,288,2023-04-07 14:00:00,3847.0,Investment,High,-0.125910067689342,0.946959278762917,0.0,1.0,0.0,0.0
2320,698,2023-04-07 15:00:00,287.0,Bill Payment,Low,-0.12521753624197993,-1.5294190531462981,1.0,0.0,0.0,0.0
2321,690,2023-04-07 16:00:00,4768.0,Loan Payment,High,-0.12452500479461785,1.5876178303607784,0.0,0.0,1.0,0.0
2322,678,2023-04-07 17:00:00,2568.0,Bill Payment,Medium,-0.12383247334725579,0.05727167019216244,1.0,0.0,0.0,0.0
2324,540,2023-04-07 19:00:00,2171.0,Bill Payment,Medium,-0.12244741045253164,-0.21888625052917418,1.0,0.0,0.0,0.0
2325,330,2023-04-07 20:00:00,4685.0,Bill Payment,High,-0.12175487900516957,1.5298820434089626,1.0,0.0,0.0,0.0
2326,470,2023-04-07 21:00:00,1399.0,Bill Payment,Medium,-0.12106234755780751,-0.7558986303701613,1.0,0.0,0.0,0.0
2327,759,2023-04-07 22:00:00,700.0,Loan Payment,Low,-0.12036981611044544,-1.2421313421691897,0.0,0.0,1.0,0.0
2328,849,2023-04-07 23:00:00,4742.0,Purchase,High,-0.11967728466308336,1.5695319211951493,0.0,0.0,0.0,1.0
2329,534,2023-04-08 00:00:00,3478.0,Bill Payment,High,-0.11898475321572129,0.6902784909891809,1.0,0.0,0.0,0.0
2330,939,2023-04-08 01:00:00,1858.0,Investment,Medium,-0.11829222176835921,-0.4366127724077091,0.0,1.0,0.0,0.0
2331,467,2023-04-08 02:00:00,4928.0,Loan Payment,High,-0.11759969032099715,1.698915732918496,0.0,0.0,1.0,0.0
2332,977,2023-04-08 03:00:00,4980.0,Bill Payment,High,-0.11690715887363508,1.7350875512497541,1.0,0.0,0.0,0.0
2333,984,2023-04-08 04:00:00,3826.0,Investment,High,-0.116214627426273,0.9323514290522165,0.0,1.0,0.0,0.0
2334,420,2023-04-08 05:00:00,949.0,Bill Payment,Low,-0.11552209597891093,-1.0689239813137419,1.0,0.0,0.0,0.0
2336,122,2023-04-08 07:00:00,3319.0,Loan Payment,High,-0.1141370330841868,0.579676200322449,0.0,0.0,1.0,0.0
2337,762,2023-04-08 08:00:00,2060.0,Purchase,Medium,-0.11344450163682472,-0.29609917042859074,0.0,0.0,0.0,1.0
2338,891,2023-04-08 09:00:00,1756.0,Investment,Medium,-0.11275197018946265,-0.507565185288254,0.0,1.0,0.0,0.0
2339,308,2023-04-08 10:00:00,2461.0,Bill Payment,Medium,-0.11205943874210057,-0.01715880214331116,1.0,0.0,0.0,0.0
2340,932,2023-04-08 11:00:00,34.0,Purchase,Low,-0.11136690729473851,-1.705408861565689,0.0,0.0,0.0,1.0
2341,924,2023-04-08 12:00:00,2566.0,Purchase,Medium,-0.11067437584737644,0.05588044641019097,0.0,0.0,0.0,1.0
2342,334,2023-04-08 13:00:00,70.0,Bill Payment,Low,-0.10998184440001436,-1.6803668334902024,1.0,0.0,0.0,0.0
2343,954,2023-04-08 14:00:00,132.0,Loan Payment,Low,-0.10928931295265229,-1.637238896249087,0.0,0.0,1.0,0.0
2344,420,2023-04-08 15:00:00,2112.0,Investment,Medium,-0.10859678150529023,-0.25992735209733253,0.0,1.0,0.0,0.0
2345,326,2023-04-08 16:00:00,1196.0,Loan Payment,Medium,-0.10790425005792816,-0.8971078442402654,0.0,0.0,1.0,0.0
2346,649,2023-04-08 17:00:00,1740.0,Investment,Medium,-0.10721171861056608,-0.5186949755440258,0.0,1.0,0.0,0.0
2347,789,2023-04-08 18:00:00,4651.0,Investment,High,-0.10651918716320401,1.5062312391154475,0.0,1.0,0.0,0.0
2348,832,2023-04-08 19:00:00,4099.0,Purchase,High,-0.10582665571584193,1.122253475291322,0.0,0.0,0.0,1.0
2349,844,2023-04-08 20:00:00,2482.0,Bill Payment,Medium,-0.10513412426847987,-0.002550952432610733,1.0,0.0,0.0,0.0
2350,573,2023-04-08 21:00:00,2975.0,Loan Payment,Medium,-0.1044415928211178,0.3403857098233564,0.0,0.0,1.0,0.0
2351,250,2023-04-08 22:00:00,2287.0,Purchase,Medium,-0.10374906137375572,-0.13819527117482897,0.0,0.0,0.0,1.0
2352,990,2023-04-08 23:00:00,4097.0,Purchase,High,-0.10305652992639365,1.1208622515093505,0.0,0.0,0.0,1.0
2353,95,2023-04-09 00:00:00,2974.0,Purchase,Medium,-0.10236399847903159,0.33969009793237065,0.0,0.0,0.0,1.0
2354,296,2023-04-09 01:00:00,1320.0,Loan Payment,Medium,-0.10167146703166952,-0.8108519697580343,0.0,0.0,1.0,0.0
2355,184,2023-04-09 02:00:00,164.0,Purchase,Low,-0.10097893558430744,-1.6149793157375434,0.0,0.0,0.0,1.0
2356,260,2023-04-09 03:00:00,2222.0,Bill Payment,Medium,-0.10028640413694537,-0.1834100440889017,1.0,0.0,0.0,0.0
2357,799,2023-04-09 04:00:00,3263.0,Purchase,High,-0.0995938726895833,0.5407219344272479,0.0,0.0,0.0,1.0
2358,667,2023-04-09 05:00:00,1272.0,Purchase,Medium,-0.09890134124222123,-0.8442413405253496,0.0,0.0,0.0,1.0
2359,186,2023-04-09 06:00:00,1372.0,Investment,Medium,-0.09820880979485916,-0.774680151426776,0.0,1.0,0.0,0.0
2360,409,2023-04-09 07:00:00,947.0,Purchase,Low,-0.09751627834749708,-1.0703152050957132,0.0,0.0,0.0,1.0
2361,69,2023-04-09 08:00:00,521.0,Loan Payment,Low,-0.09682374690013501,-1.3666458706556361,0.0,0.0,1.0,0.0
2362,838,2023-04-09 09:00:00,196.0,Loan Payment,Low,-0.09613121545277295,-1.5927197352259999,0.0,0.0,1.0,0.0
2363,773,2023-04-09 10:00:00,1855.0,Bill Payment,Medium,-0.09543868400541088,-0.4386996080806663,1.0,0.0,0.0,0.0
2364,627,2023-04-09 11:00:00,1712.0,Loan Payment,Medium,-0.0947461525580488,-0.5381721084916263,0.0,0.0,1.0,0.0
2365,859,2023-04-09 12:00:00,400.0,Loan Payment,Low,-0.09405362111068673,-1.45081490946491,0.0,0.0,1.0,0.0
2366,8,2023-04-09 13:00:00,664.0,Purchase,Low,-0.09336108966332465,-1.2671733702446761,0.0,0.0,0.0,1.0
2367,265,2023-04-09 14:00:00,4281.0,Bill Payment,High,-0.0926685582159626,1.2488548394507257,1.0,0.0,0.0,0.0
2368,783,2023-04-09 15:00:00,2831.0,Loan Payment,Medium,-0.09197602676860052,0.24021759752141064,0.0,0.0,1.0,0.0
2369,484,2023-04-09 16:00:00,773.0,Bill Payment,Low,-0.09128349532123844,-1.1913516741272312,1.0,0.0,0.0,0.0
2370,761,2023-04-09 17:00:00,3410.0,Bill Payment,High,-0.09059096387387637,0.6429768824021509,1.0,0.0,0.0,0.0
2371,617,2023-04-09 18:00:00,4816.0,Investment,High,-0.08989843242651431,1.6210072011280938,0.0,1.0,0.0,0.0
2372,775,2023-04-09 19:00:00,3277.0,Investment,High,-0.08920590097915224,0.5504605009010483,0.0,1.0,0.0,0.0
2373,736,2023-04-09 20:00:00,1095.0,Purchase,Medium,-0.08851336953179016,-0.9673646452298246,0.0,0.0,0.0,1.0
2374,840,2023-04-09 21:00:00,1939.0,Loan Payment,Medium,-0.08782083808442809,-0.3802682092378646,0.0,0.0,1.0,0.0
2375,371,2023-04-09 22:00:00,4386.0,Purchase,High,-0.08712830663706601,1.3218940880042278,0.0,0.0,0.0,1.0
2376,783,2023-04-09 23:00:00,1973.0,Purchase,Medium,-0.08643577518970395,-0.3566174049443496,0.0,0.0,0.0,1.0
2377,677,2023-04-10 00:00:00,1795.0,Bill Payment,Medium,-0.08574324374234188,-0.48043632153981036,1.0,0.0,0.0,0.0
2378,83,2023-04-10 01:00:00,2284.0,Bill Payment,Medium,-0.0850507122949798,-0.14028210684778616,1.0,0.0,0.0,0.0
2379,807,2023-04-10 02:00:00,2696.0,Bill Payment,Medium,-0.08435818084761773,0.14630999223833646,1.0,0.0,0.0,0.0
2380,646,2023-04-10 03:00:00,2978.0,Purchase,Medium,-0.08366564940025567,0.3424725454963136,0.0,0.0,0.0,1.0
2381,211,2023-04-10 04:00:00,4582.0,Loan Payment,High,-0.0829731179528936,1.4582340186374319,0.0,0.0,1.0,0.0
2382,313,2023-04-10 05:00:00,725.0,Purchase,Low,-0.08228058650553152,-1.2247410448945464,0.0,0.0,0.0,1.0
2383,604,2023-04-10 06:00:00,252.0,Purchase,Low,-0.08158805505816945,-1.5537654693307987,0.0,0.0,0.0,1.0
2385,490,2023-04-10 08:00:00,1533.0,Investment,Medium,-0.08020299216344531,-0.6626866369780728,0.0,1.0,0.0,0.0
2386,403,2023-04-10 09:00:00,847.0,Investment,Low,-0.07951046071608324,-1.1398763941942867,0.0,1.0,0.0,0.0
2387,639,2023-04-10 10:00:00,3333.0,Loan Payment,High,-0.07881792926872117,0.5894147667962494,0.0,0.0,1.0,0.0
2388,191,2023-04-10 11:00:00,2963.0,Investment,Medium,-0.07812539782135909,0.33203836713152757,0.0,1.0,0.0,0.0
2389,671,2023-04-10 12:00:00,1355.0,Purchase,Medium,-0.07743286637399703,-0.7865055535735336,0.0,0.0,0.0,1.0
2390,843,2023-04-10 13:00:00,2433.0,Investment,Medium,-0.07674033492663496,-0.036635935090911724,0.0,1.0,0.0,0.0
2391,335,2023-04-10 14:00:00,2038.0,Investment,Medium,-0.07604780347927288,-0.3114026320302769,0.0,1.0,0.0,0.0
2392,522,2023-04-10 15:00:00,1442.0,Purchase,Medium,-0.07535527203191081,-0.7259873190577747,0.0,0.0,0.0,1.0
2393,619,2023-04-10 16:00:00,249.0,Loan Payment,Low,-0.07466274058454873,-1.555852305003756,0.0,0.0,1.0,0.0
2394,87,2023-04-10 17:00:00,148.0,Investment,Low,-0.07397020913718667,-1.6261091059933153,0.0,1.0,0.0,0.0
2395,579,2023-04-10 18:00:00,3203.0,Purchase,High,-0.0732776776898246,0.4989852209681039,0.0,0.0,0.0,1.0
2396,62,2023-04-10 19:00:00,429.0,Purchase,Low,-0.07258514624246253,-1.4306421646263239,0.0,0.0,0.0,1.0
2397,387,2023-04-10 20:00:00,313.0,Purchase,Low,-0.07189261479510045,-1.511333143980669,0.0,0.0,0.0,1.0
2398,146,2023-04-10 21:00:00,2172.0,Bill Payment,Medium,-0.07120008334773839,-0.21819063863818844,1.0,0.0,0.0,0.0
2399,153,2023-04-10 22:00:00,2036.0,Purchase,Medium,-0.07050755190037632,-0.31279385581224833,0.0,0.0,0.0,1.0
2400,619,2023-04-10 23:00:00,4112.0,Investment,High,-0.06981502045301424,1.1312964298741366,0.0,1.0,0.0,0.0
2401,660,2023-04-11 00:00:00,2236.0,Investment,Medium,-0.06912248900565217,-0.17367147761510143,0.0,1.0,0.0,0.0
2402,698,2023-04-11 01:00:00,1178.0,Purchase,Medium,-0.0684299575582901,-0.9096288582780087,0.0,0.0,0.0,1.0
2403,349,2023-04-11 02:00:00,425.0,Bill Payment,Low,-0.06773742611092803,-1.4334246121902667,1.0,0.0,0.0,0.0
2404,854,2023-04-11 03:00:00,2723.0,Bill Payment,Medium,-0.06704489466356596,0.1650915132949513,1.0,0.0,0.0,0.0
2405,178,2023-04-11 04:00:00,159.0,Bill Payment,Low,-0.06635236321620389,-1.618457375192472,1.0,0.0,0.0,0.0
2408,487,2023-04-11 07:00:00,1706.0,Loan Payment,Medium,-0.06427476887411768,-0.5423457798375407,0.0,0.0,1.0,0.0
2409,778,2023-04-11 08:00:00,4349.0,Loan Payment,High,-0.0635822374267556,1.2961564480377556,0.0,0.0,1.0,0.0
2410,661,2023-04-11 09:00:00,1920.0,Bill Payment,Medium,-0.06288970597939353,-0.39348483516659355,1.0,0.0,0.0,0.0
2411,247,2023-04-11 10:00:00,1431.0,Loan Payment,Medium,-0.06219717453203146,-0.7336390498586177,0.0,0.0,1.0,0.0
2412,254,2023-04-11 11:00:00,4984.0,Purchase,High,-0.06150464308466939,1.7378699988136972,0.0,0.0,0.0,1.0
2413,500,2023-04-11 12:00:00,3011.0,Bill Payment,High,-0.06081211163730732,0.36542773789884286,1.0,0.0,0.0,0.0
2414,541,2023-04-11 13:00:00,1330.0,Bill Payment,Medium,-0.060119580189945246,-0.8038958508481769,1.0,0.0,0.0,0.0
2415,352,2023-04-11 14:00:00,4045.0,Bill Payment,High,-0.05942704874258318,1.0846904331780924,1.0,0.0,0.0,0.0
2416,512,2023-04-11 15:00:00,1533.0,Purchase,Medium,-0.058734517295221104,-0.6626866369780728,0.0,0.0,0.0,1.0
2417,778,2023-04-11 16:00:00,3888.0,Purchase,High,-0.05804198584785903,0.9754793662933321,0.0,0.0,0.0,1.0
2418,13,2023-04-11 17:00:00,562.0,Bill Payment,Low,-0.05734945440049696,-1.3381257831252211,1.0,0.0,0.0,0.0
2419,559,2023-04-11 18:00:00,3766.0,Investment,High,-0.05665692295313489,0.8906147155930725,0.0,1.0,0.0,0.0
2420,151,2023-04-11 19:00:00,3681.0,Investment,High,-0.05596439150577282,0.831487704859285,0.0,1.0,0.0,0.0
2421,50,2023-04-11 20:00:00,491.0,Loan Payment,Low,-0.05527186005841075,-1.3875142273852084,0.0,0.0,1.0,0.0
2422,215,2023-04-11 21:00:00,609.0,Purchase,Low,-0.05457932861104868,-1.3054320242488915,0.0,0.0,0.0,1.0
2423,991,2023-04-11 22:00:00,1174.0,Loan Payment,Medium,-0.053886797163686606,-0.9124113058419515,0.0,0.0,1.0,0.0
2424,644,2023-04-11 23:00:00,4688.0,Loan Payment,High,-0.05319426571632454,1.5319688790819197,0.0,0.0,1.0,0.0
2425,372,2023-04-12 00:00:00,4242.0,Bill Payment,High,-0.052501734268962465,1.221725975702282,1.0,0.0,0.0,0.0
2426,113,2023-04-12 01:00:00,1013.0,Investment,Medium,-0.05180920282160039,-1.0244048202906548,0.0,1.0,0.0,0.0
2427,252,2023-04-12 02:00:00,1992.0,Loan Payment,Medium,-0.05111667137423832,-0.34340077901562066,0.0,0.0,1.0,0.0
2428,963,2023-04-12 03:00:00,1644.0,Bill Payment,Medium,-0.05042413992687625,-0.5854737170786563,1.0,0.0,0.0,0.0
2429,341,2023-04-12 04:00:00,3007.0,Purchase,High,-0.04973160847951418,0.3626452903348999,0.0,0.0,0.0,1.0
2430,53,2023-04-12 05:00:00,696.0,Loan Payment,Low,-0.04903907703215211,-1.2449137897331326,0.0,0.0,1.0,0.0
2431,130,2023-04-12 06:00:00,3424.0,Investment,High,-0.04834654558479004,0.6527154488759512,0.0,1.0,0.0,0.0
2432,836,2023-04-12 07:00:00,1769.0,Purchase,Medium,-0.047654014137427966,-0.4985222307054395,0.0,0.0,0.0,1.0
2433,193,2023-04-12 08:00:00,4947.0,Bill Payment,High,-0.0469614826900659,1.712132358847225,1.0,0.0,0.0,0.0
2434,591,2023-04-12 09:00:00,2490.0,Purchase,Medium,-0.046268951242703825,0.003013942695275144,0.0,0.0,0.0,1.0
2435,57,2023-04-12 10:00:00,1347.0,Loan Payment,Medium,-0.04557641979534175,-0.7920704487014194,0.0,0.0,1.0,0.0
2436,97,2023-04-12 11:00:00,124.0,Purchase,Low,-0.044883888347979684,-1.6428037913769729,0.0,0.0,0.0,1.0
2437,198,2023-04-12 12:00:00,3967.0,Purchase,High,-0.04419135690061761,1.030432705681205,0.0,0.0,0.0,1.0
2438,647,2023-04-12 13:00:00,578.0,Purchase,Low,-0.04349882545325554,-1.3269959928694492,0.0,0.0,0.0,1.0
2439,147,2023-04-12 14:00:00,1563.0,Investment,Medium,-0.04280629400589347,-0.6418182802485008,0.0,1.0,0.0,0.0
2440,684,2023-04-12 15:00:00,2699.0,Loan Payment,Medium,-0.0421137625585314,0.14839682791129366,0.0,0.0,1.0,0.0
2441,575,2023-04-12 16:00:00,4600.0,Bill Payment,High,-0.04142123111116933,1.470755032675175,1.0,0.0,0.0,0.0
2442,577,2023-04-12 17:00:00,3350.0,Investment,High,-0.04072869966380726,0.6012401689430069,0.0,1.0,0.0,0.0
2443,295,2023-04-12 18:00:00,2998.0,Loan Payment,Medium,-0.040036168216445185,0.3563847833160283,0.0,0.0,1.0,0.0
2444,723,2023-04-12 19:00:00,3161.0,Bill Payment,High,-0.03934363676908311,0.46976952154670304,1.0,0.0,0.0,0.0
2445,621,2023-04-12 20:00:00,3537.0,Bill Payment,High,-0.038651105321721044,0.7313195925573392,1.0,0.0,0.0,0.0
2447,684,2023-04-12 22:00:00,831.0,Loan Payment,Low,-0.0372660424269969,-1.1510061844500585,0.0,0.0,1.0,0.0
2448,12,2023-04-12 23:00:00,3584.0,Bill Payment,High,-0.03657351097963483,0.7640133514336688,1.0,0.0,0.0,0.0
2449,918,2023-04-13 00:00:00,3797.0,Bill Payment,High,-0.03588097953227276,0.9121786842136302,1.0,0.0,0.0,0.0
2450,333,2023-04-13 01:00:00,1618.0,Investment,Medium,-0.03518844808491069,-0.6035596262442854,0.0,1.0,0.0,0.0
2451,220,2023-04-13 02:00:00,569.0,Bill Payment,Low,-0.03449591663754862,-1.333256499888321,1.0,0.0,0.0,0.0
2452,398,2023-04-13 03:00:00,4073.0,Purchase,High,-0.033803385190186545,1.104167566125693,0.0,0.0,0.0,1.0
